phi_deg,psi_deg,r_pitch,r_profile,alpha_deg
278.5000,0.0000,92.0000,82.0000,0.0000
279.0000,0.0000,92.0000,82.0000,0.0000
279.5000,0.0000,92.0000,82.0000,0.0000
280.0000,0.0000,92.0000,82.0000,0.0000
280.5000,0.0000,92.0000,82.0000,0.0000
281.0000,0.0000,92.0000,82.0000,0.0000
281.5000,0.0000,92.0000,82.0000,0.0000
282.0000,0.0000,92.0000,82.0000,0.0000
282.5000,0.0000,92.0000,82.0000,0.0000
283.0000,0.0000,92.0000,82.0000,0.0000
283.5000,0.0000,92.0000,82.0000,0.0000
284.0000,0.0000,92.0000,82.0000,0.0000
284.5000,0.0000,92.0000,82.0000,0.0000
285.0000,0.0000,92.0000,82.0000,0.0000
285.5000,0.0000,92.0000,82.0000,0.0000
286.0000,0.0000,92.0000,82.0000,0.0000
286.5000,0.0000,92.0000,82.0000,0.0000
287.0000,0.0000,92.0000,82.0000,0.0000
287.5000,0.0000,92.0000,82.0000,0.0000
288.0000,0.0000,92.0000,82.0000,0.0000
288.5000,0.0000,92.0000,82.0000,0.0000
289.0000,0.0000,92.0000,82.0000,0.0000
289.5000,0.0000,92.0000,82.0000,0.0000
290.0000,0.0000,92.0000,82.0000,29.3434
290.5000,0.0002,92.0001,82.0001,29.3130
291.0000,0.0013,92.0010,82.0010,29.2340
291.5000,0.0043,92.0033,82.0034,29.1012
292.0000,0.0101,92.0077,82.0080,28.9136
292.5000,0.0197,92.0150,82.0157,28.6704
293.0000,0.0340,92.0258,82.0273,28.3708
293.5000,0.0538,92.0409,82.0437,28.0144
294.0000,0.0800,92.0609,82.0655,27.6008
294.5000,0.1134,92.0863,82.0937,27.1297
295.0000,0.1549,92.1179,82.1290,26.6014
295.5000,0.2051,92.1562,82.1723,26.0160
296.0000,0.2647,92.2017,82.2243,25.3743
296.5000,0.3345,92.2550,82.2858,24.6771
297.0000,0.4151,92.3166,82.3575,23.9258
297.5000,0.5069,92.3868,82.4400,23.1219
298.0000,0.6106,92.4662,82.5341,22.2676
298.5000,0.7265,92.5551,82.6402,21.3654
299.0000,0.8550,92.6538,82.7588,20.4183
299.5000,0.9966,92.7627,82.8904,19.4297
300.0000,1.1513,92.8819,83.0353,18.4035
300.5000,1.3195,93.0117,83.1936,17.3440
301.0000,1.5012,93.1523,83.3656,16.2560
301.5000,1.6965,93.3037,83.5511,15.1446
302.0000,1.9055,93.4661,83.7501,14.0151
302.5000,2.1280,93.6394,83.9623,12.8735
303.0000,2.3640,93.8236,84.1874,11.7254
303.5000,2.6132,94.0186,84.4249,10.5771
304.0000,2.8753,94.2244,84.6742,9.4344
304.5000,3.1501,94.4407,84.9346,8.3035
305.0000,3.4371,94.6672,85.2055,7.1902
305.5000,3.7360,94.9038,85.4859,6.1001
306.0000,4.0461,95.1501,85.7749,5.0386
306.5000,4.3670,95.4056,86.0717,4.0106
307.0000,4.6980,95.6700,86.3753,3.0209
307.5000,5.0385,95.9429,86.6847,2.0736
308.0000,5.3877,96.2236,86.9989,1.1724
308.5000,5.7450,96.5117,87.3170,0.3207
309.0000,6.1095,96.8065,87.6380,0.4789
309.5000,6.4804,97.1073,87.9610,1.2240
310.0000,6.8568,97.4137,88.2850,1.9126
310.5000,7.2379,97.7247,88.6093,2.5433
311.0000,7.6227,98.0397,88.9330,3.1150
311.5000,8.0104,98.3580,89.2553,3.6270
312.0000,8.4000,98.6787,89.5755,4.0790
312.5000,8.7905,99.0011,89.8929,4.4709
313.0000,9.1811,99.3244,90.2067,4.8029
313.5000,9.5706,99.6477,90.5164,5.0756
314.0000,9.9583,99.9703,90.8214,5.2895
314.5000,10.3432,100.2912,91.1212,5.4457
315.0000,10.7243,100.6098,91.4151,5.5452
315.5000,11.1007,100.9252,91.7028,5.5894
316.0000,11.4716,101.2366,91.9837,5.5796
316.5000,11.8361,101.5432,92.2576,5.5176
317.0000,12.1933,101.8444,92.5239,5.4051
317.5000,12.5426,102.1393,92.7824,5.2439
318.0000,12.8831,102.4274,93.0328,5.0362
318.5000,13.2141,102.7078,93.2747,4.7840
319.0000,13.5350,102.9802,93.5079,4.4897
319.5000,13.8451,103.2437,93.7323,4.1558
320.0000,14.1440,103.4981,93.9476,3.7848
320.5000,14.4310,103.7427,94.1537,3.3794
321.0000,14.7058,103.9771,94.3505,2.9425
321.5000,14.9679,104.2010,94.5378,2.4769
322.0000,15.2171,104.4140,94.7157,1.9858
322.5000,15.4530,104.6159,94.8840,1.4724
323.0000,15.6756,104.8065,95.0429,0.9398
323.5000,15.8845,104.9856,95.1922,0.3914
324.0000,16.0799,105.1532,95.3320,0.1694
324.5000,16.2616,105.3091,95.4625,0.7390
325.0000,16.4298,105.4536,95.5836,1.3139
325.5000,16.5845,105.5865,95.6956,1.8907
326.0000,16.7260,105.7082,95.7985,2.4658
326.5000,16.8546,105.8188,95.8924,3.0355
327.0000,16.9705,105.9185,95.9777,3.5965
327.5000,17.0741,106.0077,96.0545,4.1452
328.0000,17.1660,106.0868,96.1230,4.6783
328.5000,17.2465,106.1562,96.1836,5.1924
329.0000,17.3163,106.2163,96.2366,5.6844
329.5000,17.3760,106.2677,96.2823,6.1510
330.0000,17.4262,106.3110,96.3211,6.5894
330.5000,17.4677,106.3467,96.3534,6.9966
331.0000,17.5011,106.3755,96.3798,7.3701
331.5000,17.5273,106.3981,96.4006,7.7071
332.0000,17.5471,106.4152,96.4166,8.0054
332.5000,17.5614,106.4275,96.4282,8.2627
333.0000,17.5710,106.4357,96.4360,8.4769
333.5000,17.5768,106.4408,96.4409,8.6462
334.0000,17.5798,106.4434,96.4434,8.7689
334.5000,17.5809,106.4443,96.4443,8.8434
335.0000,17.5811,106.4445,96.4445,8.8727
335.5000,17.5811,106.4445,96.4445,0.0000
336.0000,17.5811,106.4445,96.4445,0.0000
336.5000,17.5811,106.4445,96.4445,0.0000
337.0000,17.5811,106.4445,96.4445,0.0000
337.5000,17.5811,106.4445,96.4445,0.0000
338.0000,17.5811,106.4445,96.4445,0.0000
338.5000,17.5811,106.4445,96.4445,0.0000
339.0000,17.5811,106.4445,96.4445,0.0000
339.5000,17.5811,106.4445,96.4445,0.0000
340.0000,17.5811,106.4445,96.4445,0.0000
340.5000,17.5811,106.4445,96.4445,0.0000
341.0000,17.5811,106.4445,96.4445,0.0000
341.5000,17.5811,106.4445,96.4445,0.0000
342.0000,17.5811,106.4445,96.4445,0.0000
342.5000,17.5811,106.4445,96.4445,0.0000
343.0000,17.5811,106.4445,96.4445,0.0000
343.5000,17.5811,106.4445,96.4445,0.0000
344.0000,17.5811,106.4445,96.4445,0.0000
344.5000,17.5811,106.4445,96.4445,0.0000
345.0000,17.5811,106.4445,96.4445,0.0000
345.5000,17.5811,106.4445,96.4445,0.0000
346.0000,17.5811,106.4445,96.4445,0.0000
346.5000,17.5811,106.4445,96.4445,0.0000
347.0000,17.5811,106.4445,96.4445,0.0000
347.5000,17.5811,106.4445,96.4445,0.0000
348.0000,17.5811,106.4445,96.4445,0.0000
348.5000,17.5811,106.4445,96.4445,0.0000
349.0000,17.5811,106.4445,96.4445,0.0000
349.5000,17.5811,106.4445,96.4445,0.0000
350.0000,17.5811,106.4445,96.4445,0.0000
350.5000,17.5811,106.4445,96.4445,0.0000
351.0000,17.5811,106.4445,96.4445,0.0000
351.5000,17.5811,106.4445,96.4445,0.0000
352.0000,17.5811,106.4445,96.4445,0.0000
352.5000,17.5811,106.4445,96.4445,0.0000
353.0000,17.5811,106.4445,96.4445,0.0000
353.5000,17.5811,106.4445,96.4445,0.0000
354.0000,17.5811,106.4445,96.4445,0.0000
354.5000,17.5811,106.4445,96.4445,0.0000
355.0000,17.5811,106.4445,96.4445,0.0000
355.5000,17.5811,106.4445,96.4445,0.0000
356.0000,17.5811,106.4445,96.4445,0.0000
356.5000,17.5811,106.4445,96.4445,0.0000
357.0000,17.5811,106.4445,96.4445,0.0000
357.5000,17.5811,106.4445,96.4445,0.0000
358.0000,17.5811,106.4445,96.4445,0.0000
358.5000,17.5811,106.4445,96.4445,0.0000
359.0000,17.5811,106.4445,96.4445,0.0000
359.5000,17.5811,106.4445,96.4445,0.0000
