phi_deg,psi_deg,s_mm,v_mmps,a_mmps2
113.4,0,300.001034709471,0,0
113.5,0,300.001034709471,0,0
113.6,0,300.001034709471,0,0
113.7,0,300.001034709471,0,0
113.8,0,300.001034709471,0,0
113.9,0,300.001034709471,0,0
114,0,300.001034709471,0,0
114.1,0,300.001034709471,0,0
114.2,0,300.001034709471,0,0
114.3,0,300.001034709471,0,0
114.4,0,300.001034709471,0,0
114.5,0,300.001034709471,0,0
114.6,0,300.001034709471,0,0
114.7,0,300.001034709471,0,0
114.8,0,300.001034709471,0,0
114.9,0,300.001034709471,0,0
115,0,300.001034709471,0,0
115.1,0,300.001034709471,0,0
115.2,0,300.001034709471,0,0
115.3,0,300.001034709471,0,0
115.4,0,300.001034709471,0,0
115.5,0,300.001034709471,0,0
115.6,0,300.001034709471,0,0
115.7,0,300.001034709471,0,0
115.8,0,300.001034709471,0,0
115.9,0,300.001034709471,0,0
116,0,300.001034709471,0,0
116.1,0,300.001034709471,0,0
116.2,0,300.001034709471,0,0
116.3,0,300.001034709471,0,0
116.4,0,300.001034709471,0,0
116.5,0,300.001034709471,0,0
116.6,0,300.001034709471,0,0
116.7,0,300.001034709471,0,0
116.8,0,300.001034709471,0,0
116.9,0,300.001034709471,0,0
117,0,300.001034709471,0,0
117.1,0,300.001034709471,0,0
117.2,0,300.001034709471,0,0
117.3,0,300.001034709471,0,0
117.4,0,300.001034709471,0,0
117.5,0,300.001034709471,0,0
117.6,0,300.001034709471,0,0
117.7,0,300.001034709471,0,0
117.8,0,300.001034709471,0,0
117.9,0,300.001034709471,0,0
118,0,300.001034709471,0,0
118.1,0,300.001034709471,0,0
118.2,0,300.001034709471,0,0
118.3,0,300.001034709471,0,0
118.4,0,300.001034709471,0,0
118.5,0,300.001034709471,0,0
118.6,0,300.001034709471,0,0
118.7,0,300.001034709471,0,0
118.8,0,300.001034709471,0,0
118.9,0,300.001034709471,0,0
119,0,300.001034709471,0,0
119.1,0,300.001034709471,0,0
119.2,0,300.001034709471,0,0
119.3,0,300.001034709471,0,0
119.4,0,300.001034709471,0,0
119.5,0,300.001034709471,0,0
119.6,0,300.001034709471,0,0
119.7,0,300.001034709471,0,0
119.8,0,300.001034709471,0,0
119.9,0,300.001034709471,0,-0.723233569033294
120,0,300.001034709471,-0.000964311425377699,-5.78581489918389
120.1,2.34114518994277e-07,300.001033423722,-0.00771441986557831,-18.0803567957334
120.2,1.8728988224082e-06,300.001024423578,-0.0250714538196903,-34.7131728481958
120.3,6.32093604798209e-06,300.000999995117,-0.053998650329842,-52.0670725094815
120.4,1.49826360455491e-05,300.000952425377,-0.0944942171656695,-69.4177436813098
120.5,2.92621487463229e-05,300.000874002828,-0.146555641904927,-86.7641035178402
120.6,5.05632775484136e-05,300.000757017855,-0.210179688522777,-104.105066519363
120.7,8.02893927235725e-05,300.000593763243,-0.285362397264074,-121.439544372476
120.8,0.000119843344850704,300.000376534658,-0.372099081019407,-138.766444926797
120.9,0.000170627378281335,300.000097631135,-0.470384323833146,-156.084673346212
121,0.000234043044642836,299.99974935556,-0.580211978814368,-173.39313207648
121.1,0.000311491116383858,299.999324015163,-0.701575166601761,-190.690721293277
121.2,0.00040437150036824,299.998813922004,-0.834466273872064,-207.976337463749
121.3,0.000514083151522157,299.998211393465,-0.978876949886798,-225.248873889141
121.4,0.000642023986539708,299.997508752738,-1.13479810572427,-242.507222815112
121.5,0.000789590797653381,299.996698329324,-1.30221991364024,-259.750274025677
121.6,0.000958179166472845,299.99577245952,-1.48113180442513,-276.976913692356
121.7,0.00114918337789905,299.994723486918,-1.67152246523007,-294.186025588145
121.8,0.00136399633411808,299.993543762899,-1.87337983854268,-311.376492238346
121.9,0.00160400946868094,299.992225647133,-2.08669112154786,-328.547193962853
122,0.00187061266067239,299.990761508071,-2.31144276382648,-345.697008363176
122.1,0.00216519414897752,299.989143723448,-2.54762046603204,-362.824811506738
122.2,0.00248914044664824,299.987364680783,-2.79520917916882,-379.929477318754
122.3,0.00284383625537658,299.985416777876,-3.05419310245708,-397.009877900448
122.4,0.00323066438008013,299.983292423313,-3.32455568303611,-414.064884427889
122.5,0.00365100564360367,299.980984036965,-3.60627961502767,-431.093365997242
122.6,0.00410623880154369,299.978484050493,-3.89934683769909,-448.094189817607
122.7,0.00459774045720052,299.975784907848,-4.20373853478441,-465.066222108383
122.8,0.0051268849766625,299.97287906578,-4.51943513384353,-482.008328353884
122.9,0.00569504440402889,299.969758994336,-4.84641630592296,-498.919372248223
123,0.00630358837677555,299.966417177372,-5.18466096350792,-515.798216075593
123.1,0.00695388404126941,299.962846113052,-5.5341472606904,-532.643722153111
123.2,0.00764729596843661,299.959038314357,-5.89485259304532,-549.454751232808
123.3,0.00838518606958875,299.954986309594,-6.2667535956674,-566.230163875669
123.4,0.00916891351241465,299.950682642897,-6.64982614487959,-582.968820002013
123.5,0.0099998346371389,299.946119874734,-7.04404535567013,-599.669578025669
123.6,0.010879302872859,299.941290582422,-7.44938558224713,-616.33129767757
123.7,0.011808668654057,299.936187360625,-7.86582041924033,-632.952837599995
123.8,0.0127892793372991,299.930802821863,-8.29332269904717,-649.533055566268
123.9,0.0138224791181258,299.925129597026,-8.7318644933286,-666.070811049764
124,0.0149096089481327,299.919160335872,-9.18141711378009,-682.56496250114
124.1,0.0160520064522567,299.912887707541,-9.64195110999676,-699.014368307616
124.2,0.0172510058462652,299.906304401059,-10.1134362715237,-715.417888548299
124.3,0.0185079378544527,299.899403125846,-10.5958416280612,-731.774383138632
124.4,0.0198241296275581,299.892176612221,-11.0891354490418,-748.082712511584
124.5,0.0212009046608987,299.884617611913,-11.5932852447432,-764.341737836072
124.6,0.022639582712731,299.876718898562,-12.1082577661565,-780.550321656482
124.7,0.0241414797228418,299.868473268225,-12.634019006952,-796.707327791025
124.8,0.0257079077313745,299.859873539886,-13.1705342032113,-812.81162018589
124.9,0.0273401747978968,299.850912555954,-13.7177678338666,-828.862065000903
125,0.0290395849207129,299.841583182774,-14.2756836232125,-844.857530145527
125.1,0.0308074379564274,299.831878311123,-14.8442445407272,-860.796884587182
125.2,0.0326450295397634,299.82179085672,-15.423412802662,-876.678999504283
125.3,0.0345536510036417,299.81131376072,-16.0131498733995,-892.502747609852
125.4,0.0365345892995258,299.800439990222,-16.613416466142,-908.267003786486
125.5,0.0385891269180363,299.789162538765,-17.2241725451149,-923.97064566058
125.6,0.0407185418098409,299.777474426828,-17.8453773270226,-939.612552721801
125.7,0.0429241073068245,299.765368702329,-18.4769892820772,-955.191607310745
125.8,0.0452070920435432,299.752838441119,-19.1189661367703,-970.706695089852
125.9,0.0475687598789709,299.73987674748,-19.7712648755305,-986.156702861671
126,0.0500103698185364,299.726476754618,-20.4338417405859,-1001.54052158767
126.1,0.0525331759364631,299.712631625159,-21.1066522376472,-1016.85704669041
126.2,0.0551384272984132,299.698334551635,-21.7896511361731,-1032.10517451076
126.3,0.0578273678844346,299.683578756978,-22.4827924703283,-1047.2838059826
126.4,0.0606012365122333,299.668357495008,-23.1860295441499,-1062.39184649736
126.5,0.0634612667607509,299.652664050919,-23.8993149323247,-1077.42820425333
126.6,0.0664086868940753,299.636491741765,-24.6226004831542,-1092.3917918686
126.7,0.069444719785676,299.619833916941,-25.355837321483,-1107.28152608518
126.8,0.0725705828429681,299.602683958669,-26.0989758512678,-1122.0963277586
126.9,0.07578748793222,299.585035282473,-26.8519657584945,-1136.83512303257
127,0.0790966413037981,299.566881337658,-27.6147560153113,-1151.49684229539
127.1,0.082499243517761,299.548215607786,-28.387294881555,-1166.08042009691
127.2,0.0859964893698024,299.529031611149,-29.1695299087739,-1180.5847970568
127.3,0.0895895678175493,299.509322901241,-29.9614079442972,-1195.00891869584
127.4,0.0932796619072258,299.489083067223,-30.7628751337017,-1209.35173577947
127.5,0.0970679487006699,299.468305734396,-31.5738769253366,-1223.61220458543
127.6,0.100955599202735,299.446984564656,-32.3943580731489,-1237.78928729338
127.7,0.104943778289051,299.425113256965,-33.2242626417277,-1251.88195208441
127.8,0.109033644634171,299.402685547801,-34.0635340092613,-1265.88917255359
127.9,0.113226350640101,299.379695211619,-34.9121148717993,-1279.80992923535
128,0.117523042365209,299.356136061305,-35.7699472482419,-1293.64320919704
128.1,0.121924859453537,299.332001948622,-36.6369724840619,-1307.38800543767
128.2,0.126432935064497,299.30728676466,-37.513131255492,-1321.04331787031
128.3,0.13104839580298,299.281984440281,-38.3983635745558,-1334.60815362816
128.4,0.135772361649847,299.25608894656,-39.292608793663,-1348.08152711739
128.5,0.140605945892862,299.229594295223,-40.1958056107121,-1361.46245982389
128.6,0.145550255058006,299.202494539079,-41.107892073428,-1374.74997999063
128.7,0.150606388841223,299.174783772458,-42.0288055840329,-1387.94312452433
128.8,0.155775440040596,299.146456131634,-42.9584829061274,-1401.04093821675
128.9,0.161058494488918,299.11750579525,-43.896860168322,-1414.0424723358
129,0.166456630986734,299.087926984743,-44.8438728692416,-1426.9467872562
129.1,0.171970921235784,299.057713964758,-45.7994558846634,-1439.75295275129
129.2,0.177602429772894,299.026861043563,-46.7635434729099,-1452.4600459582
129.3,0.18335221390432,298.99536257346,-47.7360692792748,-1465.0671518283
129.4,0.189221323640514,298.963212951191,-48.7169663420146,-1477.57336504277
129.5,0.195210801631369,298.930406618338,-49.7061670993317,-1489.9777898553
129.6,0.201321683101896,298.896938061725,-50.7036033951549,-1502.2795387166
129.7,0.207554995788367,298.862801813811,-51.709206484287,-1514.47773339147
129.8,0.21391175987492,298.827992453079,-52.722907039677,-1526.57150581666
129.9,0.220392987930627,298.792504604425,-53.7446351587093,-1538.5599967848
130,0.226999684847038,298.756332939534,-54.7743203687233,-1550.44235760828
130.1,0.233732847776194,298.719472177266,-55.8118916355203,-1562.21774882348
130.2,0.240593466069114,298.68191708402,-56.8572773671544,-1573.88534044851
130.3,0.247582521214774,298.64366247411,-57.9104054227851,-1585.44431510061
130.4,0.254700986779552,298.604703210123,-58.971203120622,-1596.89386376997
130.5,0.26194982834719,298.565034203283,-60.039597241145,-1608.23318771399
130.6,0.269330003459219,298.524650413802,-61.1155140375739,-1619.46150073777
130.7,0.276842461555902,298.483546851233,-62.1988792421285,-1630.57802555429
130.8,0.284488143917662,298.441718574812,-63.2896180716464,-1641.58199642046
130.9,0.292267983607021,298.399160693804,-64.3876552373559,-1652.47265967188
131,0.300182905411046,298.355868367829,-65.4929149512089,-1663.24927197861
131.1,0.308233825784305,298.311836807202,-66.6053209333273,-1673.91110082591
131.2,0.316421652792331,298.267061273251,-67.7247964189765,-1684.45742584618
131.3,0.324747286055614,298.221537078643,-68.8512641677892,-1694.88753912463
131.4,0.333211616694098,298.175259587694,-69.9846464711432,-1705.20074286495
131.5,0.341815527272227,298.128224216682,-71.1248651582757,-1715.39635165298
131.6,0.350559891744494,298.08042643415,-72.2718416066803,-1725.4736927494
131.7,0.359445575401535,298.031861761206,-73.4254967486082,-1735.43210489652
131.8,0.368473434816754,297.982525771818,-74.5857510798758,-1745.27093922902
131.9,0.377644317793479,297.9324140931,-75.7525246675803,-1754.98955851939
132,0.386959063312676,297.881522405595,-76.9257371579016,-1764.58733890453
132.1,0.396418501481192,297.829846443556,-78.1053077861195,-1774.06366898325
132.2,0.406023453480549,297.777381995213,-79.2911553832125,-1783.41794880257
132.3,0.415774731516291,297.724124903045,-80.483198384523,-1792.64959223026
132.4,0.425673138767878,297.670071064034,-81.6813548395196,-1801.75802592294
132.5,0.435719469339152,297.615216429926,-82.8855424190869,-1810.74268846285
132.6,0.445914508209347,297.559557007475,-84.0956784241365,-1819.60303246268
132.7,0.45625903118467,297.503088858693,-85.3116797957037,-1828.33852291063
132.8,0.466753804850443,297.445808101081,-86.5334631213508,-1836.9486374627
132.9,0.477399586523813,297.387710907865,-87.7609446456541,-1845.4328682584
133,0.488197124207048,297.32879350822,-88.9940402790286,-1853.79071977846
133.1,0.499147156541389,297.269052187493,-90.2326656053585,-1862.02170960874
133.2,0.510250412761487,297.208483287413,-91.4767358918402,-1870.12536956513
133.3,0.521507612650428,297.147083206304,-92.7261660981121,-1878.10124396959
133.4,0.532919466495315,297.084848399282,-93.9808708837998,-1885.94889025258
133.5,0.544486675043477,297.021775378459,-95.2407646184488,-1893.6678812614
133.6,0.55620992945923,296.957860713124,-96.505761392148,-1901.25780195502
133.7,0.568089911281246,296.893101029936,-97.7757750210552,-1908.71824979757
133.8,0.580127292380516,296.827493013096,-99.0507190585454,-1916.04883820707
133.9,0.592322734918892,296.761033404524,-100.330506805332,-1923.24919307402
134,0.60467689130826,296.693719004022,-101.615051315977,-1930.31895321832
134.1,0.617190404170287,296.625546669437,-102.904265409623,-1937.25777249724
134.2,0.629863906296782,296.55651331681,-104.198061679307,-1944.0653177445
134.3,0.642698020610666,296.486615920531,-105.496352499949,-1950.74126910802
134.4,0.655693360127531,296.415851513476,-106.799050038118,-1957.28532109005
134.5,0.668850527917853,296.344217187147,-108.106066261402,-1963.69718146326
134.6,0.682170117069771,296.271710091794,-109.417312946735,-1969.97657191064
134.7,0.695652710652513,296.198327436551,-110.732701690616,-1976.12322789458
134.8,0.709298881680425,296.12406648954,-112.052143917261,-1982.13689792554
134.9,0.723109193077619,296.048924577995,-113.375550887851,-1988.01734464044
135,0.737084197643265,295.972899088357,-114.702833710115,-1993.76434398259
135.1,0.751224438017477,295.895987466381,-116.033903346494,-1999.3776860615
135.2,0.76553044664785,295.818187217228,-117.368670624864,-2004.85717386875
135.3,0.780002745756614,295.739495905548,-118.707046244986,-2010.20262344598
135.4,0.794641847308406,295.659911155568,-120.048940789458,-2015.41386594842
135.5,0.809448252978716,295.579430651162,-121.394264732917,-2020.49074453087
135.6,0.824422454122923,295.498052135924,-122.742928448833,-2025.43311599493
135.7,0.839564931745993,295.41577341323,-124.09484222091,-2030.24085106065
135.8,0.854876156472807,295.332592346296,-125.449916250247,-2034.91383239741
135.9,0.87035658851912,295.24850685823,-126.808060664107,-2039.45195678621
136,0.886006677663194,295.163514932077,-128.169185525962,-2043.85513439347
136.1,0.901826863218036,295.077614610862,-129.533200843298,-2048.12328746414
136.2,0.917817574004309,294.99080399762,-130.900016575914,-2052.25635165854
136.3,0.933979228323877,294.903081255427,-132.269542645509,-2056.25427578683
136.4,0.950312233933992,294.814444607426,-133.64168894363,-2060.11702095081
136.5,0.966816988022161,294.724892336836,-135.01636534011,-2063.84456133944
136.6,0.983493877181636,294.634422786972,-136.393481692083,-2067.43688321843
136.7,1.00034327738756,294.543034361246,-137.772947851068,-2070.89398530207
136.8,1.0173655539738,294.450725523171,-139.154673672486,-2074.21587951161
136.9,1.03456106161035,294.35749479635,-140.53856902375,-2077.40258976754
137,1.05193014428156,294.263340764472,-141.924543792175,-2080.45415123531
137.1,1.0694731352648,294.168262071294,-143.312507892064,-2083.37061163469
137.2,1.08719035710998,294.072257420616,-144.702371274355,-2086.15203132786
137.3,1.10508212161964,293.975325576261,-146.094043933835,-2088.79848164586
137.4,1.12314872982967,293.877465362038,-147.487435916549,-2091.31004610655
137.5,1.14139047199082,293.778675661706,-148.882457328643,-2093.686819381
137.6,1.15980762755072,293.678955418933,-150.279018342391,-2095.92890696588
137.7,1.1784004651367,293.578303637249,-151.677029204598,-2098.03642722637
137.8,1.19716924253917,293.476719379993,-153.076400245359,-2100.00950866504
137.9,1.21611420669577,293.374201770255,-154.477041882818,-2101.84829014438
138,1.23523559367609,293.270749990816,-155.878864632218,-2103.55292289959
138.1,1.25453362866714,293.166363284079,-157.28177911335,-2105.12356781831
138.2,1.27400852595944,293.061040951999,-158.685696055976,-2106.5603960639
138.3,1.29366048893382,292.954782356004,-160.090526308103,-2107.86359004833
138.4,1.31348971004886,292.847586916921,-161.496180842708,-2109.03334250427
138.5,1.33349637082903,292.739454114881,-162.902570764775,-2110.06985518565
138.6,1.35368064185346,292.630383489235,-164.309607316288,-2110.97333993971
138.7,1.37404268274548,292.520374638459,-165.717201884695,-2111.74401947998
138.8,1.39458264216273,292.409427220055,-167.125266008929,-2112.38212518612
138.9,1.41530065778795,292.297540950447,-168.533711384943,-2112.88789778412
139,1.43619685632061,292.184715604875,-169.94244987264,-2113.26158759959
139.1,1.45727135346895,292.070951017284,-171.351393501742,-2113.50345359295
139.2,1.47852425394296,291.956247080206,-172.760454477431,-2113.61376403072
139.3,1.49995565144786,291.840603744647,-174.169545187117,-2113.59279607898
139.4,1.5215656286783,291.724021019957,-175.578578205536,-2113.44083464929
139.5,1.54335425731334,291.606498973706,-176.987466299982,-2113.15817358581
139.6,1.56532159801195,291.488037731557,-178.396122436984,-2112.74511473916
139.7,1.58746770040931,291.368637477124,-179.804459786301,-2112.20196781452
139.8,1.60979260311374,291.248298451842,-181.212391727403,-2111.52905078701
139.9,1.63229633370429,291.127020954821,-182.619831854017,-2110.72668859008
140,1.65497890872909,291.004805342703,-184.026693978857,-2109.79521414983
140.1,1.67784033370429,290.881652029515,-185.43289213955,-2108.73496752463
140.2,1.70088060311374,290.757561486517,-186.838340602223,-2107.54629525051
140.3,1.72409970040932,290.632534242046,-188.242953866551,-2106.22955173103
140.4,1.74749759801196,290.506570881362,-189.646646671198,-2104.7850976915
140.5,1.77107425731334,290.379672046484,-191.049333996806,-2103.21329959633
140.6,1.7948296286783,290.251838436032,-192.45093107066,-2101.51453115042
140.7,1.81876365144785,290.123070805057,-193.851353371673,-2099.68917213803
140.8,1.84287625394296,289.99336996487,-195.25051663351,-2097.73760782423
140.9,1.86716735346895,289.862736782879,-196.648336848773,-2095.66022977889
141,1.89163685632061,289.731172182405,-198.044730273216,-2093.45743448899
141.1,1.91628465778795,289.598677142514,-199.439613428091,-2091.12962394382
141.2,1.94111064216272,289.465252697834,-200.83290310514,-2088.67720639789
141.3,1.96611468274549,289.330899938374,-202.224516369955,-2086.10059389292
141.4,1.99129664185347,289.195620009341,-203.614370563664,-2083.4002031536
141.5,2.01665637082903,289.059414110956,-205.002383307493,-2080.57645661147
141.6,2.04219371004886,288.922283498265,-206.388472505813,-2077.62978087579
141.7,2.06790848893382,288.784229480948,-207.772556348661,-2074.56060652087
141.8,2.09380052595944,288.645253423133,-209.154553314508,-2071.36936834237
141.9,2.11986962866714,288.505356743196,-210.534382173117,-2068.05650497001
142,2.14611559367609,288.364540913569,-211.911961987801,-2064.62245880819
142.1,2.17253820669577,288.222807460545,-213.287212118195,-2061.0676766433
142.2,2.19913724253917,288.080157964078,-214.660052223325,-2057.39260788171
142.3,2.2259124651367,287.936594057581,-216.030402262037,-2053.5977043628
142.4,2.25286362755072,287.792117427728,-217.398182495809,-2049.6834226509
142.5,2.27999047199082,287.646729814253,-218.763313492238,-2045.65022216205
142.6,2.30729272982967,287.500433009739,-220.125716125358,-2041.49856383483
142.7,2.33477012161963,287.353228859419,-221.485311577351,-2037.22891170054
142.8,2.36242235710998,287.205119260969,-222.842021340959,-2032.84173260582
142.9,2.3902491352648,287.056106164298,-224.195767220826,-2028.33749536334
143,2.41825014428156,286.906191571341,-225.546471334777,-2023.71667118252
143.1,2.44642506161035,286.755377535851,-226.894056115736,-2018.97973287437
143.2,2.47477355397379,286.603666163187,-228.238444311943,-2014.12715519185
143.3,2.50329527738757,286.451059610102,-229.579558989325,-2009.15941504557
143.4,2.53198987718164,286.297560084534,-230.917323532004,-2004.07699003401
143.5,2.56085698802216,286.143169845393,-232.251661642704,-1998.88035980743
143.6,2.58989623393399,285.987891202344,-233.58249734508,-1993.57000533548
143.7,2.61910722832387,285.831726515599,-234.909754983151,-1988.14640816484
143.8,2.64848957400431,285.6746781957,-236.233359222633,-1982.61005150637
143.9,2.67804286321804,285.516748703303,-237.553235051826,-1976.96141906269
144,2.70776667766319,285.357940548964,-238.869307781383,-1971.20099521547
144.1,2.73766058851912,285.198256292927,-240.181503045447,-1965.32926534811
144.2,2.7677241564728,285.037698544904,-241.489746801847,-1959.34671519717
144.3,2.797956931746,284.876269963858,-242.793965332376,-1953.25383075649
144.4,2.82835845412293,284.713973257794,-244.094085242856,-1947.05109876338
144.5,2.85892825297872,284.550811183535,-245.390033464061,-1940.73900622062
144.6,2.8896658473084,284.386786546508,-246.68173725115,-1934.31803902543
144.7,2.92057074575661,284.221902200533,-247.969124182761,-1927.78868423962
144.8,2.95164244664786,284.056161047598,-249.25212216347,-1921.15142929827
144.9,2.98288043801748,283.889566037648,-250.530659421826,-1914.40676046006
145,3.01428419764326,283.722120168369,-251.80466451075,-1907.55516398732
145.1,3.04585319307762,283.553826484967,-253.074066307142,-1900.59712539379
145.2,3.07758688168042,283.384688079959,-254.338794011275,-1893.53313107608
145.3,3.10948471065252,283.214708092952,-255.598777148577,-1886.36366616626
145.4,3.14154611706977,283.043889710428,-256.853945566163,-1879.0892144216
145.5,3.17377052791785,282.872236165531,-258.104229434472,-1871.71026078131
145.6,3.20615736012753,282.699750737849,-259.349559247205,-1864.22728820347
145.7,3.23870602061066,282.526436753201,-260.589865818744,-1856.64077931014
145.8,3.27141590629679,282.352297583424,-261.825080286285,-1848.95121638888
145.9,3.30428640417029,282.177336646153,-263.055134107262,-1841.15907977285
146,3.33731689130826,282.001557404614,-264.279959059316,-1833.26484986208
146.1,3.37050673491889,281.824963367407,-265.499487240412,-1825.26900641852
146.2,3.40385529238051,281.647558088294,-266.713651067874,-1817.17202774678
146.3,3.43736191128125,281.469345165983,-267.922383277408,-1808.97439079574
146.4,3.47102592945923,281.290328243924,-269.125616922268,-1800.67657255569
146.5,3.50484667504348,281.110511010087,-270.323285374148,-1792.27904858102
146.6,3.53882346649531,280.929897196758,-271.515322320376,-1783.78229273578
146.7,3.57295561265042,280.748490580326,-272.701661764463,-1775.18677902857
146.8,3.60724241276149,280.566294981072,-273.882238025748,-1766.4929800404
146.9,3.64168315654139,280.383314262959,-275.05698573785,-1757.70136679439
